KPI,lag_t,beta_2,t_value,p_value,adj_r2
ハラスメント相談件数,5,0.0005639161243823844,0.5773992292481281,0.5743435882491453,-0.05780458510326558
ハラスメント相談件数,6,-0.0001441051588689673,-0.13969590639021412,0.8914252279524849,-0.13661045206813172
ハラスメント相談件数,7,0.0011853980462337528,1.0764353576110819,0.30701592382959664,-0.037357777280320414
ハラスメント相談件数,8,0.0016166505400226467,1.379439804309732,0.20106510300803312,0.011318827739508763
ハラスメント相談件数,9,0.0004049309222385056,0.29973499613250953,0.772019381339343,-0.2068458979386203
ハラスメント相談件数,10,-0.0007502731067780018,-0.5818961666236074,0.5788864571082559,-0.18340650209307885
ハラスメント相談件数,11,0.00022600315865775632,0.15743468780820372,0.8800667438871407,-0.2608766751564868
ハラスメント相談件数,12,-0.00013797857774964324,-0.09591216500210088,0.9273158781977429,-0.2665074977461712
ハラスメント相談件数,13,-0.0016696931531384458,-0.9284945365966388,0.405707271792102,-0.11331073943252856
ハラスメント相談件数,14,0.0012244923512001443,0.6263119847307023,0.5755274456958158,-0.4729509928754041
ハラスメント相談件数,15,-0.00014390647418733148,-0.14827744529820372,0.8957236067589444,-0.13725321639888266
バイオマス燃料使用量,0,0.0036198355641729294,1.4921216925171756,0.15399199130291807,0.017585088604890275
バイオマス燃料使用量,1,0.0021087077962953287,0.8330733647775347,0.41706625589107227,-0.07104896667340377
バイオマス燃料使用量,2,0.00013493025353018037,0.053565207722450096,0.9579884720018158,-0.13303977008766155
バイオマス燃料使用量,3,-0.0003992811034508014,-0.1562195532179214,0.878090263169115,-0.1405741686488795
バイオマス燃料使用量,4,0.0010281801737768558,0.48112167437294073,0.6384268532938506,-0.04802822765927495
バイオマス燃料使用量,5,-0.0037237106554546024,-1.8024216596552523,0.09663320792529134,0.14443224942199528
バイオマス燃料使用量,6,0.0016488172010613081,0.6973888892446924,0.5000339556351954,-0.09041553562446536
バイオマス燃料使用量,7,-0.006881825194293523,-5.090507473532648,0.0004705038315742965,0.6776796159924325
バイオマス燃料使用量,8,0.0011606923414572614,0.4261338117781139,0.6800207149608771,-0.1740283126852229
バイオマス燃料使用量,9,-0.0046772928332718105,-1.9377530495382937,0.08865333924249093,0.16943552016963115
バイオマス燃料使用量,10,0.0007497148232997759,0.24509234686979497,0.813414915852797,-0.23009408752564786
バイオマス燃料使用量,11,-0.0021292160275370627,-0.6055085194886433,0.5670238685273536,-0.19317427421039013
バイオマス燃料使用量,12,0.0012606210316097564,0.3511065930120249,0.7398184785522375,-0.23830698782740178
バイオマス燃料使用量,13,0.0017560794475805323,0.20842906581334836,0.8450770516910691,-0.338718246700237
バイオマス燃料使用量,14,0.013018075780092484,1.750112574908637,0.178405163185473,0.1758650923722943
バイオマス燃料使用量,15,-0.009387105111252828,-0.9857303770200186,0.4281814218671153,0.2261877455650303
ボランティア延べ時間,0,0.00042153555983222984,0.18606445856437473,0.8545963623673197,-0.10882008166383006
ボランティア延べ時間,1,2.484132131405463e-05,0.010591664893958507,0.9916801746070758,-0.11749863212178457
ボランティア延べ時間,2,-0.0012378727102667804,-0.5601449013481494,0.5836500841660663,-0.11003730892617081
ボランティア延べ時間,3,0.001060054023194152,0.47782813445641864,0.6401472404590267,-0.12422786857495427
ボランティア延べ時間,4,-0.0023980323867762044,-1.0552444297151475,0.31053100131614286,0.01747104454325299
ボランティア延べ時間,5,0.0025945455019692684,1.0847315490832712,0.2993527332633893,0.009890697039078411
ボランティア延べ時間,6,-0.0004768138840844042,-0.1744737421133941,0.8646629018854557,-0.1354845890758858
ボランティア延べ時間,7,0.004357009644288613,1.6461543151376279,0.13075462615008324,0.08924169442285024
ボランティア延べ時間,8,-0.004567510401306845,-1.7953592636460394,0.10616741098658768,0.11812411392695221
ボランティア延べ時間,9,-7.955037560107743e-05,-0.022254444696143093,0.9827900541711609,-0.22032339125486233
ボランティア延べ時間,10,0.0016158719057407858,0.5042714951727408,0.629552253888962,-0.19716071355583908
ボランティア延べ時間,11,-0.0006731008173124786,-0.16287397271754162,0.87596486602582,-0.26051215971864794
ボランティア延べ時間,12,-0.001093148051765568,-0.2879709492516258,0.7849239325116336,-0.2481367406607431
ボランティア延べ時間,13,-0.001568249489119515,-0.3685780034571103,0.731120928022365,-0.30880733667151117
ボランティア延べ時間,14,0.0018062688203930206,0.27865168580974436,0.7986157978158555,-0.6235269975799729
ボランティア延べ時間,15,0.0015874350094268888,0.5240338694099315,0.6525392583228922,-0.010946402982571879
メンタルヘルス研修受講率,0,0.013026585676572978,1.9085352138774818,0.07335392750217588,0.08497892096664217
メンタルヘルス研修受講率,1,-0.0035312777107696196,-0.44807046895919334,0.660110134903295,-0.10365782796000689
メンタルヘルス研修受講率,2,0.005135292077426723,0.6341133321302572,0.5355582499801554,-0.10367078618765024
メンタルヘルス研修受講率,3,0.007350461763805735,0.9150197946842611,0.3756725944632521,-0.07808801886306282
メンタルヘルス研修受講率,4,0.00016482879317719634,0.020787126933631824,0.983731136689039,-0.06665396924742173
メンタルヘルス研修受講率,5,0.008796385195581787,1.0877236596259676,0.29808177367857536,0.010378891279516633
メンタルヘルス研修受講率,6,0.009087249541999291,1.0294150460924445,0.32538855786821574,-0.03857481590676337
メンタルヘルス研修受講率,7,0.01448800773461045,1.6299390780323313,0.1341687011220103,0.0854190651285679
メンタルヘルス研修受講率,8,-0.0038795100730669822,-0.3542946356867445,0.7312772899244835,-0.18124129986656734
メンタルヘルス研修受講率,9,0.0009650600837218248,0.08078934307692616,0.9375940431323011,-0.21940406968273019
メンタルヘルス研修受講率,10,0.007806467286771625,0.6687102577160488,0.5251114899936056,-0.16615394939732786
メンタルヘルス研修受講率,11,-0.0046572732124859255,-0.33093148562512575,0.7519478388179347,-0.24339017613627756
メンタルヘルス研修受講率,12,-0.011949434148325347,-0.7698333672533678,0.47617607787643623,-0.1343809722760283
メンタルヘルス研修受講率,13,0.011014535026375996,0.6024932884615791,0.5793349161505645,-0.24066760685248623
メンタルヘルス研修受講率,14,-0.0013229813530963794,-0.0804090503148793,0.9409756532527862,-0.6619656588056195
メンタルヘルス研修受講率,15,0.006974373102372861,0.9659362020035898,0.43598586615470036,0.21599569141377373
リスク管理委員会開催回数（年間）,0,-0.0027154278368290256,-0.985553989620144,0.33817219206247473,-0.05102642566142479
リスク管理委員会開催回数（年間）,1,0.004403837487973109,1.4191436764675611,0.17504482941026872,0.0074311939488836964
リスク管理委員会開催回数（年間）,2,-0.002920994233591181,-1.0674451358470411,0.3026502089433277,-0.05324896239331789
リスク管理委員会開催回数（年間）,3,0.00210684558868254,0.6882367045546314,0.5025490441232365,-0.10517054918615476
リスク管理委員会開催回数（年間）,4,-0.003080696550963758,-1.1875088680699843,0.256272236719216,0.03769660800424035
リスク管理委員会開催回数（年間）,5,0.005489066700007394,2.411916321191021,0.032797869268555276,0.2677741960912835
リスク管理委員会開催回数（年間）,6,-0.005439602903246308,-2.292385106796671,0.042598661806969015,0.22947565972122896
リスク管理委員会開催回数（年間）,7,0.003545831225635897,1.2521955695265978,0.23899272540715716,-0.0006556065715099813
リスク管理委員会開催回数（年間）,8,-0.006062274555056951,-2.2386060685692515,0.051961418523901626,0.2306636291361156
リスク管理委員会開催回数（年間）,9,0.007345896945295867,3.2985132228014264,0.010882951652314869,0.48288699551422987
リスク管理委員会開催回数（年間）,10,-0.0048714375157156205,-1.4352694646441277,0.1943450803664404,0.04144015656259825
リスク管理委員会開催回数（年間）,11,0.0017150679246172903,0.4381277827842994,0.6766270796919387,-0.22683555798388166
リスク管理委員会開催回数（年間）,12,-0.003869426458659432,-0.862961103826339,0.42760280776625387,-0.10435465930268739
リスク管理委員会開催回数（年間）,13,0.0011420321044129046,0.21402946022396124,0.8409916432178317,-0.33793538230543363
リスク管理委員会開催回数（年間）,14,-1.976111766269174e-05,-0.004147409842287691,0.9969512291374674,-0.6655379860653925
リスク管理委員会開催回数（年間）,15,-0.0022168218800379287,-0.43987761872305636,0.7029949687481727,-0.04833296654938857
ワークライフバランス満足度,0,0.04641314798968617,4.723380354861954,0.00019623089790998525,0.5195071479808162
ワークライフバランス満足度,1,-0.019832544339141382,-1.3726212689855417,0.18880561383851882,0.00022286118866632343
ワークライフバランス満足度,2,0.01748797229464507,1.2652864389078666,0.22507134945884405,-0.023968371548526823
ワークライフバランス満足度,3,-0.00768496686297835,-0.5264559553896295,0.6068120585295635,-0.12038235775944028
ワークライフバランス満足度,4,-0.0012548662673037142,-0.09646908309233522,0.9246193658475219,-0.06592636099398086
ワークライフバランス満足度,5,-0.005765768335311838,-0.43511466753912464,0.6712018760089,-0.07030673119905151
ワークライフバランス満足度,6,-0.0001570512149136772,-0.009646275841173549,0.9924762297456755,-0.13861726505273597
ワークライフバランス満足度,7,-0.014948713433527503,-0.8811830857494556,0.3989027564140034,-0.07415166151036612
ワークライフバランス満足度,8,0.022131451161786678,1.25827231292589,0.23995495232896005,-0.018538487379388124
ワークライフバランス満足度,9,-0.020700526583189178,-1.1021280063240035,0.3024555540687299,-0.05952512727865633
ワークライフバランス満足度,10,0.043004740986516146,3.2451973829254968,0.014150943996825817,0.5046261439012824
ワークライフバランス満足度,11,-0.03216580202829283,-1.4906267001435813,0.18664855956166032,0.07607135230770301
ワークライフバランス満足度,12,0.0027008749595742593,0.11751890601570728,0.9110237033463313,-0.265342602848625
ワークライフバランス満足度,13,0.0026219285999453945,0.09904000416702695,0.9258714001366402,-0.3499472403467414
ワークライフバランス満足度,14,-0.0009111495677628367,-0.03997905005655995,0.9706216260646738,-0.6646606464426164
ワークライフバランス満足度,15,0.005803379858021129,0.5355642864333585,0.6458438781078029,-0.0055453227466260024
健康診断受診率,0,10.546709841156474,0.8486843338749012,0.4241255462766318,-0.16569952776563635
健康診断受診率,1,-24.281717713986815,-2.97423816487314,0.01775587825341662,0.4063953334691761
健康診断受診率,2,4.9768038433258965,0.4677935850446933,0.6510527086238547,-0.19320161463621988
健康診断受診率,3,-9.307092635148882,-0.8619472311923105,0.4089102905099856,-0.11576962239415378
健康診断受診率,4,6.057759395120275,0.5041782424333128,0.6240815437596676,-0.1317811576714174
健康診断受診率,5,-11.783316591404109,-1.0891703923843545,0.29746870545219023,-0.06128524528782542
健康診断受診率,6,3.005754410284439,0.2926679764747201,0.7743950120307513,-0.1457465957043358
健康診断受診率,7,-2.571995995083186,-0.2583233040085038,0.7999163123682734,-0.12945169560840908
健康診断受診率,8,12.946075800034489,1.4708983829492313,0.16198430496620236,0.016769646241179603
健康診断受診率,9,-6.624334770746706,-0.8297162546724999,0.41890701051300216,-0.07117402706694143
健康診断受診率,10,29.460987251907284,8.615579936406675,1.3113809298369722e-07,0.7929551929340225
健康診断受診率,11,-10.189643203284549,-1.3020677575507966,0.21132689720433387,-0.010439054080974008
健康診断受診率,12,5.607017521151366,0.697823860806376,0.4959630422964939,-0.09762339061304348
健康診断受診率,13,-3.8082550150808654,-0.49274647134985555,0.6298297831338764,-0.12308496830989579
健康診断受診率,14,-0.5945149142944146,-0.08930482033858708,0.9302008532301042,-0.06603542305719956
健康診断受診率,15,-7.4831962113157955,-1.1151609558465798,0.28661660723075716,0.014895333755109541
健康診断受診率,16,-0.1245055440561682,-0.015343062600888312,0.988033237684701,-0.13860252970097453
健康診断受診率,17,-9.729205918283611,-1.1093567684661052,0.29324137723322774,-0.030711015673335673
健康診断受診率,18,2.628767341330896,0.2620356267645414,0.7991927551793991,-0.18864787875241196
健康診断受診率,19,-18.222475986309792,-1.8691846531892964,0.0985303912943676,0.1505726600796483
健康診断受診率,20,10.274218601664433,0.8889940167957582,0.40352014155973126,-0.11478879262169794
内部監査実施率（計画比）,0,0.023125281095364304,2.2805279311988356,0.035748114632972935,0.14920533421910553
内部監査実施率（計画比）,1,-0.021963926081322825,-1.8379881517715362,0.08470416358221618,0.07730836366964955
内部監査実施率（計画比）,2,0.006928495717736022,0.6208469252908458,0.5440195585987085,-0.10486508390595595
内部監査実施率（計画比）,3,-0.023562349600364088,-2.089698769576527,0.055377786863693046,0.12908955847584602
内部監査実施率（計画比）,4,0.015937568251777445,1.8348064905126826,0.08951374091207848,0.15272355617666122
内部監査実施率（計画比）,5,-0.007095389758975931,-0.7147474307941889,0.48843735176936776,-0.04279900006691428
内部監査実施率（計画比）,6,-0.00012096776841057436,-0.010535905406796449,0.9917823754744219,-0.13861540657224425
内部監査実施率（計画比）,7,-0.00734692527677616,-0.5735611726689236,0.5789347313534637,-0.12069016429925483
内部監査実施率（計画比）,8,-0.01173503333373603,-0.9016709314016228,0.39072315827799675,-0.09848518760038338
内部監査実施率（計画比）,9,-0.02584014647138012,-1.9938878561149609,0.081282147827546,0.18474225485838103
内部監査実施率（計画比）,10,0.010249473779348574,0.5958363247664268,0.5700402991080114,-0.18076491827430718
内部監査実施率（計画比）,11,-0.010681634306570572,-0.610709816875154,0.5637944306322751,-0.19198990944412753
内部監査実施率（計画比）,12,0.01819223506066542,1.1285505680352355,0.3103076898613768,-0.011247384507047098
内部監査実施率（計画比）,13,-0.005959276607541218,-0.2608132165775033,0.8071135737403463,-0.33062909886886427
内部監査実施率（計画比）,14,0.011222438947088645,0.3952889803436298,0.7190601465613873,-0.5830929930996729
内部監査実施率（計画比）,15,-0.00620955155952787,-0.35975811133501834,0.7534645771184927,-0.07987336483073726
内部統制監査件数,0,0.0017324257220952708,0.7533736564491451,0.4615325492924398,-0.07518152560868496
内部統制監査件数,1,0.000986513769295536,0.38214771302073863,0.7073799748486946,-0.10739890027566057
内部統制監査件数,2,0.001249397283677565,0.5380492079453508,0.5984365752799278,-0.11179900555850208
内部統制監査件数,3,0.0009846602182910218,0.39905300713917247,0.6958747396550355,-0.12971245830769962
内部統制監査件数,4,-0.0019043157755447787,-0.9077427156090138,0.38053368243882235,-0.0031080496556439297
内部統制監査件数,5,0.0016039498309896177,0.7037580958108333,0.49501317060373484,-0.04409993991274952
内部統制監査件数,6,-0.004485001927064068,-1.9653877333269993,0.0751208321821214,0.15729614264115577
内部統制監査件数,7,0.003324494953845095,1.356782615006898,0.20468622608371337,0.022403886904014847
内部統制監査件数,8,-3.1788131570623795e-05,-0.009066217414514223,0.9929640894007374,-0.19770535538958445
内部統制監査件数,9,-0.0004339664788230854,-0.11753620422745943,0.9093325218700787,-0.21829513172152448
内部統制監査件数,10,-0.004566045143192384,-1.3935239637373218,0.20610615896772377,0.028781142141046767
内部統制監査件数,11,0.002078265633466509,0.5142774721783298,0.6254442566385703,-0.21263219599601735
内部統制監査件数,12,0.0005465692842541049,0.1318502989181801,0.9002440892373698,-0.2644413182084828
内部統制監査件数,13,0.002697111455382397,0.4057717171284697,0.7056782379311656,-0.2997561852653825
内部統制監査件数,14,-0.0001069771996610562,-0.017616758473152895,0.9870507223942502,-0.6653752525403906
内部統制監査件数,15,-8.89957002977798e-05,-0.021140766496542923,0.9850528906429217,-0.14949828139038446
内部通報受信件数,0,0.00040928719207706946,0.646100780520971,0.526840618322906,-0.08444880399373833
内部通報受信件数,1,0.0002320543433674473,0.3507657545811311,0.7303398104035244,-0.10897865619986646
内部通報受信件数,2,-0.0005309334370169204,-0.883132467885242,0.39109913367228266,-0.0772452788437421
内部通報受信件数,3,0.0012833023276331314,2.1542010333994805,0.04913095615484974,0.14187907438472203
内部通報受信件数,4,0.00043971577689254056,0.7204467040215093,0.4840039122386074,-0.02573547856531211
内部通報受信件数,5,0.0005618906924326193,0.8558103900576508,0.40886625861276693,-0.024654004658461792
内部通報受信件数,6,-4.10412962389429e-05,-0.060894884317083495,0.9525352381308274,-0.13824318601184138
内部通報受信件数,7,-0.00012703214038617768,-0.16220651568871722,0.8743739614922484,-0.15452012714122554
内部通報受信件数,8,-0.0009299479899034045,-1.1118471898075672,0.29502066356124007,-0.05307069522675745
内部通報受信件数,9,0.0008012398721716244,0.8201826292097831,0.43586618873586525,-0.1257384689542551
内部通報受信件数,10,-0.0012103415386392842,-1.0887817707072196,0.3123085769118714,-0.06097468040969045
内部通報受信件数,11,0.0011649822975532231,0.8807876297895583,0.41232023796736406,-0.12112613743917366
内部通報受信件数,12,-0.0007905891912155967,-0.6064804991106402,0.5706751783627256,-0.1818931954548677
内部通報受信件数,13,0.0027255458106680286,3.319810876508346,0.02938372193168463,0.6396392713516432
内部通報受信件数,14,-0.0019526883857198347,-1.3467824453400572,0.2707562083788204,-0.03797805896878281
内部通報受信件数,15,0.0002316449318486103,0.34294584301048847,0.7643310517991738,-0.08589792270541619
内部通報対応完了率,0,0.026841678398507804,2.1199105716109483,0.04903007480496553,0.12122869572261019
内部通報対応完了率,1,-0.0021140328166438516,-0.14328399525365867,0.8878549058972307,-0.11607438331971642
内部通報対応完了率,2,0.016378472607704524,1.2696160212051433,0.22356587744766693,-0.02329186214632406
内部通報対応完了率,3,0.0038105244248562166,0.26987201636254854,0.7911959297625616,-0.1366493114845504
内部通報対応完了率,4,-0.0016027780465464152,-0.12997425635824109,0.8985763970828473,-0.06530507540987496
内部通報対応完了率,5,0.016158168330024265,1.3374395301304536,0.20587713677235978,0.05384305602627726
内部通報対応完了率,6,-0.013822185268063555,-0.8895979639090206,0.3927215599190732,-0.062207395995399706
内部通報対応完了率,7,0.012553153861539454,0.7733074908873315,0.4572306456036035,-0.09224126333036486
内部通報対応完了率,8,-0.004964518222502904,-0.28793339610340113,0.7799182610757553,-0.1867839513029088
内部通報対応完了率,9,-0.010612391274461855,-0.5522196224122105,0.595884040659356,-0.17558752418256396
内部通報対応完了率,10,0.030721436982015352,2.0013716980249034,0.08544629601320097,0.21088913541127774
内部通報対応完了率,11,-0.048503594584162875,-2.513392085837755,0.045693245970318645,0.3832568375990273
内部通報対応完了率,12,0.016143294753674667,0.7417843775194755,0.4915693547820814,-0.1430467203078647
内部通報対応完了率,13,-0.029919711972019147,-1.369762228438141,0.2426190755715346,0.07882887668664706
内部通報対応完了率,14,0.018417087586948593,0.781611943937265,0.4914549316748093,-0.3837599389881987
内部通報対応完了率,15,-0.002203729745138509,-0.18766526190322091,0.8684537733576984,-0.12985932086768992
再生可能エネルギー使用率,0,0.0011181215286660134,0.024285847312119108,0.9811545452355067,-0.22213366931807754
再生可能エネルギー使用率,1,-0.0995929297418634,-1.681145511929766,0.1236511881606618,0.06545869385905767
再生可能エネルギー使用率,2,-0.000276383551467016,-0.006051012501516433,0.9952803656288434,-0.15793129461829336
再生可能エネルギー使用率,3,-0.005581621072634477,-0.11157968883419321,0.9130013101023786,-0.16499275840467598
再生可能エネルギー使用率,4,-0.008665376844805964,-0.17123624971425683,0.8666746210560352,-0.15070026788616264
再生可能エネルギー使用率,5,-0.013508472232579795,-0.32900941521688465,0.7470186655367843,-0.12612806395697418
再生可能エネルギー使用率,6,-0.011449022892274854,-0.2837588214718443,0.7804744174950677,-0.11904076030404731
再生可能エネルギー使用率,7,-0.034169663267926934,-0.9848880524474424,0.33933919208353847,-0.05340053330907879
再生可能エネルギー使用率,8,0.1324404365056997,7.543818311302453,8.04202315500125e-07,0.744438715731103
再生可能エネルギー使用率,9,-0.02242826778138969,-0.6746965818135534,0.5095010723126152,-0.08659187739851926
再生可能エネルギー使用率,10,0.03305915029863825,0.9811071481099313,0.3421003345554957,-0.064919131967617
再生可能エネルギー使用率,11,0.030256626589994617,1.0037179821980702,0.3325482730398701,-0.06586220745301796
再生可能エネルギー使用率,12,-0.01649594950270964,-0.6207685269375758,0.545482157021839,-0.03598029293825866
再生可能エネルギー使用率,13,0.008928194041595061,0.3200554727514285,0.7544303055415452,-0.07799098356747058
再生可能エネルギー使用率,14,-0.027926753975358223,-0.7474445939205766,0.47047193086031913,-0.08359284915063325
再生可能エネルギー使用率,15,0.0041098563394601365,0.10748660761470306,0.9165288973664221,-0.15622195360837487
再生可能エネルギー使用率,16,-0.009898985109675337,-0.2267825269265338,0.8256600850048444,-0.19091085838243305
再生可能エネルギー使用率,17,-0.015513127677321506,-0.3247041685025748,0.7537330517699038,-0.20452439150938972
再生可能エネルギー使用率,18,0.03556869977138713,0.7498185573190961,0.47780247094366746,-0.14841166294457087
再生可能エネルギー使用率,19,-0.04618612942787175,-0.9569642968928116,0.37553870428400804,-0.09843155896500244
再生可能エネルギー使用率,20,5.676245989776757e-05,0.0008766573653993704,0.9993344301011263,-0.26883745953533444
冷媒使用量,0,0.010123974504284698,3.9387820877462727,0.0010587804010307623,0.41907097858792286
冷媒使用量,1,-0.0006972580570012341,-0.2035031751529459,0.8413074226174888,-0.11462144103200234
冷媒使用量,2,0.0018234441623734023,0.5131483641858497,0.6153218595756385,-0.11370567606594895
冷媒使用量,3,-0.0008152536668396359,-0.23422256990231305,0.8182028270480886,-0.13810264331965105
冷媒使用量,4,-0.00204540338105034,-0.7394178767626497,0.4727946334023194,-0.023638435396681645
冷媒使用量,5,-0.004303903943174552,-1.4910115295737552,0.16177031323987104,0.08273848559103114
冷媒使用量,6,-8.300799030592837e-05,-0.02046918686602313,0.9840356697250563,-0.138583528386379
冷媒使用量,7,0.0013713049565245688,0.3880657472464294,0.7061002255003874,-0.14038416166527545
冷媒使用量,8,-0.0007228543793608658,-0.18576772500629668,0.8567462924502924,-0.19314130659564022
冷媒使用量,9,-0.0005743622081109973,-0.13070206352027566,0.8992379241872237,-0.21779847757155846
冷媒使用量,10,0.002502764146203897,0.4797434985877395,0.6460367664084268,-0.20115711136551329
冷媒使用量,11,-0.0019614873293162215,-0.32151356702026396,0.7587266692486778,-0.24464198072382182
冷媒使用量,12,-0.007524565219407283,-1.3663613016375444,0.23006659968655424,0.07612629347149436
冷媒使用量,13,0.006720576952171531,0.9317032000824529,0.40423221200323123,-0.11194570756119582
冷媒使用量,14,-0.0001571640840905674,-0.026339720603291518,0.9806405191372052,-0.6651624497523005
冷媒使用量,15,0.0031681991025696034,1.375935478673311,0.3026596446566292,0.4093518876765807
労働時間遵守率,0,-0.25713991715771173,-0.5044179471308656,0.6231016500531324,-0.14198773559648514
労働時間遵守率,1,0.20908446077222997,0.39724305742567506,0.6976334516749108,-0.1394641820639051
労働時間遵守率,2,-0.08523708349724841,-0.23200675493518516,0.8198897919371919,-0.1304887236769241
労働時間遵守率,3,-0.018482941976103118,-0.05211543293258891,0.9591244266693979,-0.12484402849775522
労働時間遵守率,4,-0.3732154284843848,-1.2712003725965528,0.2218277920295639,-0.01477418885216264
労働時間遵守率,5,1.2691139408886014,50.36000871763606,6.030112883693032e-20,0.9926018944653104
労働時間遵守率,6,-0.3204211294982997,-1.0703051794503196,0.3003629224487867,-0.042842029881316135
労働時間遵守率,7,0.3397496877874898,1.0730362156279512,0.3002149825175551,-0.052468543411043456
労働時間遵守率,8,-0.12329890173822097,-0.4321579846243134,0.6722086009293335,-0.12752122180100645
労働時間遵守率,9,0.017913269131001996,0.07309423896856378,0.9428438045056589,-0.06625121336419482
労働時間遵守率,10,-0.1253094349106667,-0.48235287721053455,0.6382341093621284,-0.0665147049162722
労働時間遵守率,11,0.011219380696817494,0.035581807653192674,0.9722533059944107,-0.1384958595310335
労働時間遵守率,12,-0.09766478612969944,-0.2984808659807016,0.7714462565215674,-0.14733606775278285
労働時間遵守率,13,0.0837195690395357,0.23723549494777052,0.8177861886762842,-0.1902730299849429
労働時間遵守率,14,-0.37407694121943336,-0.9784264433264648,0.35652021129341743,-0.08996813279796378
労働時間遵守率,15,0.37415062836960344,0.9578402967958587,0.3700478576622465,-0.0968862285108607
労働時間遵守率,16,-0.6371332530383843,-1.8309343293326155,0.11683677157809182,0.18774044120838418
労働時間遵守率,17,0.05944237153359211,0.10355926017762664,0.9215446311608413,-0.2661219444463394
労働時間遵守率,18,0.3232026742015853,0.6725401053995271,0.5380921912060209,-0.21578018018725342
労働時間遵守率,19,0.2464749120991483,0.5427699041319577,0.6250162546187034,-0.5166162410286157
労働時間遵守率,20,0.06430298864174738,0.2963394158337635,0.794910606604643,-0.10139454558168337
労働災害発生件数（休業含む）,0,-0.0002948027542054085,-0.3469183692205594,0.7329100107812504,-0.10326752211768353
労働災害発生件数（休業含む）,1,0.0011795540348299367,1.3977580628713975,0.18126539511660777,0.0041007708954461375
労働災害発生件数（休業含む）,2,-0.0006831281408949372,-0.8347482379388828,0.41695665525631154,-0.08294955026877293
労働災害発生件数（休業含む）,3,0.0009972359800589762,1.1824045970920627,0.2567383577336687,-0.03882256121033811
労働災害発生件数（休業含む）,4,0.00027815943800270793,0.33393985648516267,0.7437504611259615,-0.0576170359344923
労働災害発生件数（休業含む）,5,0.0007399718144566646,0.9156563937382427,0.3778805755999537,-0.016192772592752425
労働災害発生件数（休業含む）,6,-0.0003974587901611704,-0.46122727536835134,0.6536216424584589,-0.11702459569949375
労働災害発生件数（休業含む）,7,-0.00038713496063997184,-0.4209713942267556,0.6826803621905078,-0.1374011081826363
労働災害発生件数（休業含む）,8,-0.00013038078952123402,-0.12346680555032977,0.904450810376702,-0.19569105208797533
労働災害発生件数（休業含む）,9,-0.0014989259621341722,-0.7162620453692283,0.4942043338223041,-0.14685253037327106
労働災害発生件数（休業含む）,10,-0.0012439016717553067,-0.5608967740887589,0.5923602655012594,-0.18728905463789536
労働災害発生件数（休業含む）,11,-0.0024446731506990397,-1.1407005499065859,0.29747101268318066,-0.04044733530993616
労働災害発生件数（休業含む）,12,0.0017924943479142178,0.7403426068054442,0.4923700823314173,-0.14348697171620772
労働災害発生件数（休業含む）,13,-0.0037503615648604056,-1.520691704413229,0.20297749889582367,0.1424906623721578
労働災害発生件数（休業含む）,14,0.0042901719317807365,3.606766164027773,0.036587003490847744,0.6878807645105062
労働災害発生件数（休業含む）,15,-0.0018772795595853838,-1.740967853529146,0.22381556670273867,0.5429289507205701
化学物質排出量（PRTR対象物質）,0,0.001959678096545051,0.8474392670001186,0.40852324321726674,-0.06604386972868381
化学物質排出量（PRTR対象物質）,1,-0.004178932220032685,-1.8075880882162174,0.08950743712594915,0.07200105046982908
化学物質排出量（PRTR対象物質）,2,0.004698500919787142,2.068883447976248,0.056246363089597344,0.11832978400353855
化学物質排出量（PRTR対象物質）,3,-0.001497708808494474,-0.5990165134053251,0.5587309608517463,-0.11401025198530301
化学物質排出量（PRTR対象物質）,4,0.002071037432140198,1.0462603896045728,0.31450528134449207,0.01615493268607404
化学物質排出量（PRTR対象物質）,5,6.116586536885401e-05,0.0278453446863172,0.9782432285536564,-0.08712278660496886
化学物質排出量（PRTR対象物質）,6,0.002821197857651162,1.3661199812871463,0.19917934146908664,0.02653353088190269
化学物質排出量（PRTR対象物質）,7,-0.0020565751709764623,-0.8571984926498851,0.4114072274871442,-0.078323711926098
化学物質排出量（PRTR対象物質）,8,0.003937865124215345,1.7305150677240548,0.11758994620362959,0.10131454203454104
化学物質排出量（PRTR対象物質）,9,-0.004678118380526716,-2.0423230652475994,0.0754014739856817,0.1978371107635326
化学物質排出量（PRTR対象物質）,10,0.007112462156200986,3.1737125911502777,0.015626833722424998,0.4913120341322951
化学物質排出量（PRTR対象物質）,11,-0.004447504370847136,-1.5257911925703285,0.17790968638160098,0.08783905145245663
化学物質排出量（PRTR対象物質）,12,0.004976812898443126,1.8928180318511236,0.11693624055564321,0.26082190371872993
化学物質排出量（PRTR対象物質）,13,-0.0015439141501154274,-0.3880594692610341,0.7177393762086967,-0.3041592379220619
化学物質排出量（PRTR対象物質）,14,0.0005624255701986904,0.15549787445009478,0.8863024842071195,-0.652230781985365
化学物質排出量（PRTR対象物質）,15,-0.0009655075803509357,-0.423616074195488,0.7130548302692385,-0.05508715509935547
化石燃料使用量,0,0.0003606837416373389,0.16142494083655987,0.8736616578353429,-0.10937767906055962
化石燃料使用量,1,-0.0009311367913002098,-0.4040734643958199,0.6915083160889434,-0.10621783489712455
化石燃料使用量,2,-0.0005812198467093916,-0.26583457007627864,0.7939856756085656,-0.12794253603463424
化石燃料使用量,3,-0.000835054167740315,-0.35232035110775445,0.7298454015629978,-0.13252101037768327
